Product_ID,Product_ID_Int,Style_REF1_Code,Style_REF1_Name,Style_REF2_Code,Style_REF2_Name,Style_REF3_Code,Style_REF3_Name,Style_REF4_Code,Style_REF4_Name,Style_REF5_Code,Style_REF5_Name,Style_REF10_Code,Style_REF10_Name,Style_REF11_Code,Style_REF11_Name,Style_REF11_Parent_Code,Style_REF11_Parent_Name,Style_Colour_REF1_Code,Style_Colour_REF1_Name,Style_Colour_REF2_Code,Style_Colour_REF2_Name,Style_Colour_REF3_Code,Style_Colour_REF3_Name,Style_Colour_REF4_Code,Style_Colour_REF4_Name,Style_Colour_REF5_Code,Style_Colour_REF5_Name,Style_Colour_REF6_Code,Style_Colour_REF6_Name,Style_Colour_REF7_Code,Style_Colour_REF7_Name,Style_Colour_REF8_Code,Style_Colour_REF8_Name,Style_Colour_REF9_Code,Style_Colour_REF9_Name,Style_Colour_REF10_Code,Style_Colour_REF10_Name,Colour_REF1_Code,Colour_REF1_Name,Colour_REF2_Code,Colour_REF2_Name,Colour_REF3_Code,Colour_REF3_Name,Product_CAD_Image_URL,Style_HS_Code,Style_Country_Of_Origin,Inventory_Age_Category,Datasource_Code,Product_Internal_ID,Clr_Internal_ID,Style_Internal_ID,Style_Code,Style_Name,Style_Code_Name,Style_Code_Name_Colour_Name,Style_Name_Colour_Name,Style_Code_Colour_Name,Style_Colour_Code,Style_Colour_Name,SKU_Size_Value,SKU_Size_Name,SKU_Size_Range_Name,Barcode_Primary,Barcode_Secondary,Store_First_Received_Date_ID,Store_First_Received_Date_Short,Store_First_Received_Weeks_Since,Store_Last_Received_Date_ID,Store_Last_Received_Date_Short,Store_Last_Received_Weeks_Since,Last_Sale_Date_ID,Last_Sale_Date_Short,Last_Sale_Weeks_Since,Warehouse_Last_Received_Date_ID,Warehouse_Last_Received_Date_Short,Warehouse_Last_Received_Weeks_Since,Warehouse_Last_Received_Date_ID_LY,Warehouse_Last_Received_Date_Short_LY,Warehouse_Last_Received_Weeks_Since_LY,First_Received_Date_ID,First_Received_Date_Short,First_Sale_Date_ID,First_Sale_Date_Short,First_Order_Date_ID,First_Order_Date_Short,New_Item_Status,Image_URL,Style_Preferred_Supplier_Code,Style_Preferred_Supplier_Name,Standard_Unit_Cost,Standard_Unit_Cost_Text_Sort,Standard_Unit_Cost_Text,Current_Retail_Price_Incl_Tax_Text_Sort,Current_Retail_Price_Incl_Tax_Text,Current_Retail_Price_Incl_Tax,Current_Retail_Price_Excl_Tax,Original_Retail_Price_Incl_Tax_Text_Sort,Original_Retail_Price_Incl_Tax_Text,Original_Retail_Price_Incl_Tax,Original_Retail_Price_Excl_Tax,First_Margin_Pct_Sort,First_Margin_Pct,Markdown_Status,Purchase_Rate,Purchase_Currency_Code,Purchase_Arrival_Zone_Name,Purchase_Departure_Zone_Name,Import_Costing_Date_ID,Import_Costing_Date_Short
3169,3169,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,LEGGINGS,LEGGINGS,FL LEGGINGS,FL LEGGINGS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q421,Q421,BuwahahahahDEC21,BuwahahahahDecember21,2022/22,2022/22,NULL,NULL,N,NO,NULL,NULL,Q421,Q421,MARKDOWN,MARKDOWN,YES,YES,BLACK,BLACK,N,NO,NULL,NULL,NULL,6104630038,CHINA,AGED (1-2 YEARS),AP21_Core,1566,395,172,21RE3247,Contrast Logo FL Legging 203,21RE3247 Contrast Logo FL Legging 203,21RE3247 Contrast Logo FL Legging 203 (BLACK/DAHLIA PINK),Contrast Logo FL Legging 203 (BLACK/DAHLIA PINK),21RE3247 BLK DLAPNK,BLK DLAPNK,BLACK/DAHLIA PINK,4,4,Apr-18,9.35004E+12,,20220405,4/5/2022,74,20220405,4/5/2022,74,20230604,6/4/2023,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S23-21RE3247_ContrLogoFullLengthLegging203_BLACK_DAHLIAPINK-21986-Ahehe-D2-0404.jpg?v=1649010720,1ACT,Active Apparel ,40.47,40.47,40.47,73,73,73,66.363636,145,145,145,131.818182,69.30%,69.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
4877,4877,Ahehe,Ahehe,RTW,RTW,TEES,TEES,TEES,TEES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,SS21,SS21,REIMAGINATION21,Reimagination21,NULL,NULL,NULL,NULL,N,NO,NULL,NULL,SS21,SS21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6109100006,CHINA,AGED (1-2 YEARS),AP21_Core,2894,775,321,21SS1279,Phonetic Long Sleeve Tee,21SS1279 Phonetic Long Sleeve Tee,21SS1279 Phonetic Long Sleeve Tee (WHITE/BLACK),Phonetic Long Sleeve Tee (WHITE/BLACK),21SS1279 WHT BLK,WHT BLK,WHITE/BLACK,XL,XL,XXS - XXL,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230609,6/9/2023,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S36-21SS1279_Phonetic_Long_Sleeve_Tee_White-21540-Ahehe-44906_frontshot.jpg?v=1650409423,1HEW,HEWEN,21.9,21.9,21.9,62,62,62,56.363636,155,155,155,140.909091,84.50%,84.50%,MD,NULL,NULL,NULL,NULL,NULL,NULL
9173,9173,Ahehe,Ahehe,RTW,RTW,KNITWEAR&JUMPER,KNITWEAR AND JUMPERSSS,JUMPERSSS,JUMPERSSS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YES,YES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,611020,CHINA,NULL,AP21_Core,17218,1886,800,20AJ1060,Coda Laced Jumper,20AJ1060 Coda Laced Jumper,20AJ1060 Coda Laced Jumper,Coda Laced Jumper,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1TFS,The Fashion Source Pty Ltd,NULL,NULL,NULL,295,295,295,268.181818,295,295,295,268.181818,NULL,NULL,FP,NULL,NULL,NULL,NULL,NULL,NULL
14083,14083,Ahehe,Ahehe,RTW,RTW,DRESSES,DRESSES,SMOCK,SMOCK,100%COTTON,100% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YES,YES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62044900,CHINA,NULL,AP21_Core,18546,3195,1322,22SS5598,Pablo Bib Smock Mini Drs,22SS5598 Pablo Bib Smock Mini Drs,22SS5598 Pablo Bib Smock Mini Drs,Pablo Bib Smock Mini Drs,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S40-22SS5598-IVORYPabloBibSmockMiniDress-22710-Ahehe-1300.jpg?v=1662951973,1TJS,Tj Sourcing And Trading Fzc,NULL,NULL,NULL,455,455,455,413.636364,455,455,455,413.636364,NULL,NULL,FP,NULL,NULL,NULL,NULL,NULL,NULL
14668,14668,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,JACKETS&COATS,JACKETS AND COATS,PUFFERS,PUFFERS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q122,Q122,BuwahahahahFEB22,BuwahahahahFEB22,2022/34,2022/34,NULL,NULL,N,NO,NULL,NULL,Q122,Q122,MARKDOWN,MARKDOWN,YES,YES,BLUE,BLUE,N,NO,NULL,NULL,NULL,6104330053,CHINA,AGED (1-2 YEARS),AP21_Core,10056,3381,1396,221AA2019,Puffer Vest 717,221AA2019 Puffer Vest 717,221AA2019 Puffer Vest 717 (STEEL BLUE),Puffer Vest 717 (STEEL BLUE),221AA2019 STL BLU,STL BLU,STEEL BLUE,10,10,Apr-18,9.35004E+12,,20220404,4/4/2022,74,20220404,4/4/2022,74,20230706,7/6/2023,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S33-221AA2019-PufferVest717-STEELBLUE-22058-Ahehe-0456.jpg?v=1649045195,1ACT,Active Apparel ,107.31,107.31,107.31,165,165,165,150,295,295,295,268.181818,60.00%,60.00%,MD,NULL,NULL,NULL,NULL,NULL,NULL
16334,16334,Ahehe,Ahehe,ACCESSORIES,ACCESSORIES,FOOTWEAR,FOOTWEAR,HEELS,HEELS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/18,2022/18,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,N,NO,NULL,NULL,NULL,64029990,CHINA,AGED (1-2 YEARS),AP21_Core,11384,3714,1512,21RE7003FW,Mirage Snake Heel Sandal,21RE7003FW Mirage Snake Heel Sandal,21RE7003FW Mirage Snake Heel Sandal (HOT PINK),Mirage Snake Heel Sandal (HOT PINK),21RE7003FW HTPNK,HTPNK,HOT PINK,37,37,35 - 42,9.35004E+12,,20220426,4/26/2022,71,20220426,4/26/2022,71,20230609,6/9/2023,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S12-21RE7003FW_Mirage_Heel_Sandal_Hot_Pink-21873-Ahehe-0271.jpg?v=1650409276,1MIR,"Miraseen Corp., Ltd.",58.67,58.67,58.67,148,148,148,134.545455,295,295,295,268.181818,78.10%,78.10%,MD,NULL,NULL,NULL,NULL,NULL,NULL
2930,2930,Ahehe,Ahehe,RTW,RTW,PANTERS,PANTERS,PANTERS,PANTERS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/17,2022/17,NULL,NULL,Y,YES,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,BROWN,BROWN,Y,YES,FLORAL,FLORAL,NULL,62046300,CHINA,AGED (1-2 YEARS),AP21_Core,1374,348,151,21RE3134,Pelicano Ctr Blm Wde Leg Pnt,21RE3134 Pelicano Ctr Blm Wde Leg Pnt,21RE3134 Pelicano Ctr Blm Wde Leg Pnt (CITRUS BLOOM),Pelicano Ctr Blm Wde Leg Pnt (CITRUS BLOOM),21RE3134 CTR BLM,CTR BLM,CITRUS BLOOM,4,4,Apr-18,9.35004E+12,,20220405,4/5/2022,74,20220405,4/5/2022,74,20230817,8/17/2023,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/NEW-S43-21RE3134_Pelicano-Citrus-Bloom-Wide-Leg-Pant_Citrus-Bloom-21828-Ahehe-0200.jpg?v=1649073326,1SUP,Supertex Intl Jiangyin Jiaxiang,80.45,80.45,80.45,148,148,148,134.545455,295,295,295,268.181818,70.00%,70.00%,MD,NULL,NULL,NULL,NULL,NULL,NULL
1320,1320,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TEES,TEES,TEES,TEES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,Q321,Q321,BuwahahahahSEPT21,BuwahahahahSEPT21,2022/15,2022/15,NULL,NULL,N,NO,NULL,NULL,Q321,Q321,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6109100006,CHINA,AGED (1-2 YEARS),AP21_Core,69,43,29,21RE1311,Sig Logo Tee 102,21RE1311 Sig Logo Tee 102,21RE1311 Sig Logo Tee 102 (WHITE/SUNSET PINK),Sig Logo Tee 102 (WHITE/SUNSET PINK),21RE1311 WHT SUNPNK,WHT SUNPNK,WHITE/SUNSET PINK,6,6,Apr-18,9.35004E+12,,20220411,4/11/2022,73,20220411,4/11/2022,73,20230717,7/17/2023,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S76-21RE1311_SignatureLogoT-Shirt102_White-SunsetPink-21732-Ahehe-D2-2547.jpg?v=1648788469,1ACT,Active Apparel ,33,33,33,50,50,50,45.454545,125,125,125,113.636364,71.00%,71.00%,MD,NULL,NULL,NULL,NULL,NULL,NULL
2958,2958,Ahehe,Ahehe,RTW,RTW,BODYER,BODYER,BODYER,BODYER,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,RE21,RE21,SCENTOFSUMMER21,ScentofSummer21,2022/23,2022/23,NULL,NULL,N,NO,NULL,NULL,RE21,RE21,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,N,NO,NULL,NULL,NULL,61046300,CHINA,AGED (1-2 YEARS),AP21_Core,1397,353,152,21RE3197,Livadi Knit Short,21RE3197 Livadi Knit Short,21RE3197 Livadi Knit Short (ROSEWOOD PINK),Livadi Knit Short (ROSEWOOD PINK),21RE3197 RSWD PNK,RSWD PNK,ROSEWOOD PINK,S,S,XXS - XXL,9.35004E+12,,20220407,4/7/2022,74,20220407,4/7/2022,74,20230831,8/31/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S60-21RE3197_LivadiKnitShort_Rosewood_Pink-21928-Ahehe-56962_frontshot.jpg?v=1648788872,1JIA,"Tongxiang Jiayu Fashion Co.,Ltd.",34.5,34.5,34.5,94,94,94,85.454545,195,195,195,177.272727,80.50%,80.50%,MD,NULL,NULL,NULL,NULL,NULL,NULL
3693,3693,Ahehe,Ahehe,RTW,RTW,SHORTS,SHORTS,SHORTS,SHORTS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,CR21,CR21,CRUISE21,CRUISE21,2021/26,2021/26,NULL,NULL,N,NO,NULL,NULL,CR21,CR21,MARKDOWN,MARKDOWN,YES,YES,ORANGE,ORANGE,N,NO,NULL,NULL,NULL,620462,CHINA,AGED (2+ YEARS),AP21_Core,15844,512,221,21CR3012,Oxford Sweat Short,21CR3012 Oxford Sweat Short,21CR3012 Oxford Sweat Short (MANGO SORBET),Oxford Sweat Short (MANGO SORBET),21CR3012 MAN SORB,MAN SORB,MANGO SORBET,NULL,NULL,NULL,NULL,NULL,20230411,4/11/2023,21,20230411,4/11/2023,21,20230414,4/14/2023,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S41-21CR3012_Oxford_Sweat_Short_Mango_Sorbet-20858-Ahehe-1324.jpg?v=1623718179,1HEW,HEWEN,42.39,42.39,42.39,70,70,70,63.636364,175,175,175,159.090909,73.40%,73.40%,MD,NULL,NULL,NULL,NULL,NULL,NULL
8720,8720,Ahehe,Ahehe,ACCESSORIES,ACCESSORIES,JEWELLERY,JEWELLERY,BRACELETS,BRACELETS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YES,YES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7117190029,CHINA,NULL,AP21_Core,17049,1717,724,22SU9002,Nova Charm Bracelet,22SU9002 Nova Charm Bracelet,22SU9002 Nova Charm Bracelet,Nova Charm Bracelet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S43-22SU9002-NovaCharmBracelet-SILVER-22099-Ahehe-1479_fullshot.jpg?v=1650409138,1HAX,"Qingdao Haxier Jewelry Co., Ltd",NULL,NULL,NULL,85,85,85,77.272727,85,85,85,77.272727,NULL,NULL,FP,NULL,NULL,NULL,NULL,NULL,NULL
8753,8753,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TEES,TEES,TEES,TEES,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q222,Q222,BuwahahahahMAR22,BuwahahahahMAR22,2022/37,2022/37,NULL,NULL,N,NO,NULL,NULL,Q222,Q222,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,N,NO,NULL,NULL,NULL,NULL,NULL,AGED (1-2 YEARS),AP21_Core,5811,1734,731,221AA1169,Cropped LongSleeve T-Shirt 126,221AA1169 Cropped LongSleeve T-Shirt 126,221AA1169 Cropped LongSleeve T-Shirt 126 (ROSE QUARTZ/GARNET RED),Cropped LongSleeve T-Shirt 126 (ROSE QUARTZ/GARNET RED),221AA1169 RSQTZ GARD,RSQTZ GARD,ROSE QUARTZ/GARNET RED,6,6,Apr-18,9.35004E+12,,20220408,4/8/2022,74,20220408,4/8/2022,74,20230531,5/31/2023,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S2-221AA1169-ROSEQUARTZ-GARNETRED-CroppedLST-Shirt126-22165-Ahehe-1357_frontshot.jpg?v=1649044784,1ACT,Active Apparel ,26.95,26.95,26.95,70,70,70,63.636364,125,125,125,113.636364,76.30%,76.30%,MD,NULL,NULL,NULL,NULL,NULL,NULL
10715,10715,Ahehe,Ahehe,RTW,RTW,PANTERS,PANTERS,PANTERS,PANTERS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2020,2020,RE20,RE20,CHROMA20,CHROMA20,2021/15,2021/15,NULL,NULL,N,NO,NULL,NULL,RE20,RE20,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NON PRINT,NON PRINT,NULL,620469,CHINA,AGED (2+ YEARS),AP21_Core,7139,2360,990,20RE3101,Rarity Tapered Pant,20RE3101 Rarity Tapered Pant,20RE3101 Rarity Tapered Pant (WHITE),Rarity Tapered Pant (WHITE),20RE3101 WHT,WHT,WHITE,6,6,Apr-18,24788,,20220729,7/29/2022,58,20220729,7/29/2022,58,20230415,4/15/2023,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S25-20RE3101_Rarity_Tapered_Pant_White-20681-Ahehe-1124.jpg?v=1650602081,1SUP,Supertex Intl Jiangyin Jiaxiang,57.16,57.16,57.16,118,118,118,107.272727,295,295,295,268.181818,78.70%,78.70%,MD,NULL,NULL,NULL,NULL,NULL,NULL
13194,13194,Ahehe,Ahehe,RTW,RTW,PANTERS,PANTERS,PANTERS,PANTERS,55%LIN-45%CO,55% LINEN 45% COTTON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,SS22,SS22,PROVENANCE22,PROVENANCE22,2023/09,NULL,NULL,NULL,N,NO,FASHION FORWARD,FASHION FORWARD,SS22,SS22,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,https://res.cloudinary.com/Ahehewholesaling/image/upload/v1655786005/107780-26995/22SS3332/BLK/1-1987.jpg,62046900,CHINA,CURRENT,AP21_Core,18377,3026,1259,22SS3332,Tate Straight Leg Pant,22SS3332 Tate Straight Leg Pant,22SS3332 Tate Straight Leg Pant (IVORY),Tate Straight Leg Pant (IVORY),22SS3332 IVRY,IVRY,IVORY,NULL,NULL,NULL,NULL,NULL,20220818,8/18/2022,55,20220818,8/18/2022,55,20230901,9/1/2023,1,20220823,8/23/2022,54,20220823,8/23/2022,54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S7-22SS3332-IVORYTateStraightLegPant-22632-Ahehe-2376.jpg?v=1661288274,1SUP,Supertex Intl Jiangyin Jiaxiang,54.9306,54.93,54.93,118,118,118,107.272727,295,295,295,268.181818,79.50%,79.50%,MD,NULL,NULL,NULL,NULL,NULL,NULL
3614,3614,Ahehe,Ahehe,RTW,RTW,TOPS,TOPS,TOPS,TOPS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YES,YES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,621142,INDIA,NULL,AP21_Core,15821,489,210,21CR1004,Chalet Top,21CR1004 Chalet Top,21CR1004 Chalet Top,Chalet Top,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S62-21CR1004_Chalet_Top_White_Mango_Sorbet_Stripe-20858-Ahehe-1545.jpg?v=1657702354,1TJS,Tj Sourcing And Trading Fzc,NULL,NULL,NULL,195,195,195,177.272727,195,195,195,177.272727,NULL,NULL,FP,NULL,NULL,NULL,NULL,NULL,NULL
5120,5120,Ahehe,Ahehe,RTW,RTW,PANTERS,PANTERS,PANTERS,PANTERS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2021,2021,SS21,SS21,REIMAGINATION21,Reimagination21,2021/49,2021/49,NULL,NULL,N,NO,NULL,NULL,SS21,SS21,MARKDOWN,MARKDOWN,YES,YES,WHITE,WHITE,N,NO,NULL,NULL,NULL,6204630003,CHINA,AGED (1-2 YEARS),AP21_Core,3086,826,344,21SS3075,Fortuity Pant,21SS3075 Fortuity Pant,21SS3075 Fortuity Pant (IVORY/BLACK),Fortuity Pant (IVORY/BLACK),21SS3075 IVRY BLK,IVRY BLK,IVORY/BLACK,8,8,Apr-18,9.35004E+12,,20220419,4/19/2022,72,20220419,4/19/2022,72,20230414,4/14/2023,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S75-21SS3075_Fortuity_Pant_IvoryBlack-21490-Ahehe-42636_frontshot.jpg?v=1650409416,1WNG,Wng Designs (Hk) Limited,78.11,78.11,78.11,118,118,118,107.272727,295,295,295,268.181818,70.90%,70.90%,MD,NULL,NULL,NULL,NULL,NULL,NULL
6907,6907,Buwahahahah,Buwahahahah,AA APPAREL,AA APPAREL,TANKS&SINGLETS,TANKS AND SINGLETS,TANKS,TANKS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,Q122,Q122,BuwahahahahFEB22,BuwahahahahFEB22,2022/32,2022/32,NULL,NULL,N,NO,NULL,NULL,Q122,Q122,MARKDOWN,MARKDOWN,YES,YES,GREEN,GREEN,N,NO,NULL,NULL,NULL,6109100037,CHINA,AGED (1-2 YEARS),AP21_Core,4414,1285,532,221AA1084,Crp Emb Sig Logo Tank 112,221AA1084 Crp Emb Sig Logo Tank 112,221AA1084 Crp Emb Sig Logo Tank 112 (FOREST GREEN),Crp Emb Sig Logo Tank 112 (FOREST GREEN),221AA1084 FRST GRN,FRST GRN,FOREST GREEN,6,6,Apr-18,9.35004E+12,,20220408,4/8/2022,74,20220408,4/8/2022,74,20230831,8/31/2023,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S17-221AA1084-CroppedEmbossedSignatureLogoTank112-FORESTGREEN-22058-Ahehe-1205_frontshot.jpg?v=1648789866,1ACT,Active Apparel ,25.49,25.49,25.49,53,53,53,48.181818,75,75,75,68.181818,62.60%,62.60%,MD,NULL,NULL,NULL,NULL,NULL,NULL
9001,9001,Ahehe,Ahehe,RTW,RTW,SKIRTS,SKIRTS,SKIRTS,SKIRTS,NULL,NULL,Product,Product,FG,Finished Goods,FG,Finished Goods,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,YES,YES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,420310,CHINA,NULL,AP21_Core,17149,1817,770,20AJ4013,Overture Leather Mini Skirt,20AJ4013 Overture Leather Mini Skirt,20AJ4013 Overture Leather Mini Skirt,Overture Leather Mini Skirt,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1SUP,Supertex Intl Jiangyin Jiaxiang,NULL,NULL,NULL,395,395,395,359.090909,395,395,395,359.090909,NULL,NULL,FP,NULL,NULL,NULL,NULL,NULL,NULL
18204,18204,Ahehe,Ahehe,RTW,RTW,KNITWEAR&JUMPER,KNITWEAR AND JUMPERSSS,JUMPERSSS,JUMPERSSS,55%WOOL-45%NYL,55% WOOL 45% NYLON,Product,Product,FG,Finished Goods,FG,Finished Goods,2022,2022,AW22,AW22,BIOPHILIA22,BIOPHILIA22,2022/44,2022/44,NULL,NULL,N,NO,LOGO LOVER,LOGO LOVER,AW22,AW22,MARKDOWN,MARKDOWN,YES,YES,PINK,PINK,N,NO,NULL,NULL,https://res.cloudinary.com/Ahehewholesaling/image/upload/v1678317209/107780-26995/22AW1624/BLK/1-8221.jpg,61101100,CHINA,AGED (1-2 YEARS),AP21_Core,12904,4064,1642,22AW1624,Margot Braided Logo Jumper,22AW1624 Margot Braided Logo Jumper,22AW1624 Margot Braided Logo Jumper (BLUSH),Margot Braided Logo Jumper (BLUSH),22AW1624 BLSH,BLSH,BLUSH,L,L,XXS - XXL,9.35004E+12,,20220420,4/20/2022,72,20220420,4/20/2022,72,20230608,6/8/2023,13,20220420,4/20/2022,72,20220420,4/20/2022,72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://cdn.shopify.com/s/files/1/0267/0795/1690/products/S78-22AW1624-BLUSH-MargotBraidedLogoKnitJumper-22273-Ahehe-0315_frontshot.jpg?v=1650871875,1TFS,The Fashion Source Pty Ltd,48.4028,48.4,48.4,110,110,110,100,275,275,275,250,80.60%,80.60%,MD,NULL,NULL,NULL,NULL,NULL,NULL
