Date_ID,Date_ID_Int,Date_Short,Fiscal_Year_SK,Fiscal_Year,Date_ID_LY,Date_ID_LLY,Fiscal_Half_SK,Fiscal_Half,Fiscal_Quarter_SK,Fiscal_Quarter,Fiscal_Month_SK,Fiscal_Month,Fiscal_Week_SK,Fiscal_Week_No,Fiscal_Week,Fiscal_Week_Year,Day_No_Of_Week,Day_Of_Week,Calendar_Year_SK,Calendar_Year,Calendar_Half_SK,Calendar_Half,Calendar_Quarter_SK,Calendar_Quarter,Calendar_Month_SK,Calendar_Month,Financial_Year_SK,Financial_Year,Financial_Quarter_SK,Financial_Quarter,Financial_Month_SK,Financial_Month,Fiscal_Month_No,Fiscal_Month_Name,Financial_Month_No,Financial_Month_Name,Fiscal_Week_End_Date_ID,Fiscal_Week_End_Date_Short,Yesterday__Week,Today__Week,Yesterday__Last_7_Days,Today__Last_7_Days,Yesterday__Next_7_Days,Today__Next_7_Days,Yesterday__Next_Week,Today__Next_Week,Last_Week__Last_8_Weeks,Last_Week__Last_13_Weeks,Last_Week__Last_26_Weeks,Last_Week__Last_52_Weeks,Last_Week__Last_104_Weeks,This_Week__Last_8_Weeks,This_Week__Last_13_Weeks,This_Week__Last_26_Weeks,This_Week__Last_52_Weeks,This_Week__Last_104_Weeks,This_Week__Last_Next_52_Weeks,This_Week__Next_104_Weeks,This_Week__Next_26_Weeks,This_Week__Next_52_Weeks,This_Week__Next_8_Weeks,This_Month__Last_Next_12_Months,This_Month__Last_Next_12_Calendar_Months,Last_Month__Last_12_Calendar_Months,This_Month__Last_12_Calendar_Months,Last_Month__Last_24_Calendar_Months,This_Month__Last_24_Calendar_Months,This_Month__Next_12_Calendar_Months,This_Month__Next_24_Calendar_Months,Last_Week__HTD,Last_Week__YTD,Last_Week__Full_Year,Last_Week__Last_Year,This_Week__Full_Year,This_Week__Last_Year,Last_Week__Full_Year_Last_Year,This_Week__Full_Year_Last_Year,Last_Month__Last_12_Months,This_Month__Last_12_Months,Last_Month__Last_24_Months,This_Month__Last_24_Months,This_Month__Next_12_Months,This_Month__Next_24_Months,Last_Month__Last_12_Financial_Months,This_Month__Last_12_Financial_Months,Last_Month__Last_24_Financial_Months,This_Month__Last_24_Financial_Months,Last_Month__Full_Financial_Year,This_Month__Full_Financial_Year,Fiscal_Year_SK_Filter,Fiscal_Year_Filter
20240121,20240121,1/21/2024,2024,2024,20230122,20220123,20242,Half 2 2024,20243,Qtr 3 2024,202407,Jan-24,202430,30,Week 30,Week 30 2024,7,Sunday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,7,January,7,January,20240121,1/21/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240122,20240122,1/22/2024,2024,2024,20230123,20220124,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202431,31,Week 31,Week 31 2024,1,Monday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240128,1/28/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240123,20240123,1/23/2024,2024,2024,20230124,20220125,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202431,31,Week 31,Week 31 2024,2,Tuesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240128,1/28/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240124,20240124,1/24/2024,2024,2024,20230125,20220126,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202431,31,Week 31,Week 31 2024,3,Wednesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240128,1/28/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240125,20240125,1/25/2024,2024,2024,20230126,20220127,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202431,31,Week 31,Week 31 2024,4,Thursday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240128,1/28/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240126,20240126,1/26/2024,2024,2024,20230127,20220128,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202431,31,Week 31,Week 31 2024,5,Friday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240128,1/28/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240127,20240127,1/27/2024,2024,2024,20230128,20220129,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202431,31,Week 31,Week 31 2024,6,Saturday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240128,1/28/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240128,20240128,1/28/2024,2024,2024,20230129,20220130,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202431,31,Week 31,Week 31 2024,7,Sunday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240128,1/28/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240129,20240129,1/29/2024,2024,2024,20230130,20220131,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202432,32,Week 32,Week 32 2024,1,Monday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240204,2/4/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240130,20240130,1/30/2024,2024,2024,20230131,20220201,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202432,32,Week 32,Week 32 2024,2,Tuesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240204,2/4/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240131,20240131,1/31/2024,2024,2024,20230201,20220202,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202432,32,Week 32,Week 32 2024,3,Wednesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202401,Jan-24,2024,2024,20243,Qtr 3 2024,202407,Jan-24,8,February,7,January,20240204,2/4/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240201,20240201,2/1/2024,2024,2024,20230202,20220203,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202432,32,Week 32,Week 32 2024,4,Thursday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240204,2/4/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240202,20240202,2/2/2024,2024,2024,20230203,20220204,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202432,32,Week 32,Week 32 2024,5,Friday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240204,2/4/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240203,20240203,2/3/2024,2024,2024,20230204,20220205,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202432,32,Week 32,Week 32 2024,6,Saturday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240204,2/4/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240204,20240204,2/4/2024,2024,2024,20230205,20220206,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202432,32,Week 32,Week 32 2024,7,Sunday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240204,2/4/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240205,20240205,2/5/2024,2024,2024,20230206,20220207,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202433,33,Week 33,Week 33 2024,1,Monday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240211,2/11/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240206,20240206,2/6/2024,2024,2024,20230207,20220208,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202433,33,Week 33,Week 33 2024,2,Tuesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240211,2/11/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240207,20240207,2/7/2024,2024,2024,20230208,20220209,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202433,33,Week 33,Week 33 2024,3,Wednesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240211,2/11/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240208,20240208,2/8/2024,2024,2024,20230209,20220210,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202433,33,Week 33,Week 33 2024,4,Thursday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240211,2/11/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240209,20240209,2/9/2024,2024,2024,20230210,20220211,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202433,33,Week 33,Week 33 2024,5,Friday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240211,2/11/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240210,20240210,2/10/2024,2024,2024,20230211,20220212,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202433,33,Week 33,Week 33 2024,6,Saturday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240211,2/11/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240211,20240211,2/11/2024,2024,2024,20230212,20220213,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202433,33,Week 33,Week 33 2024,7,Sunday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240211,2/11/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240212,20240212,2/12/2024,2024,2024,20230213,20220214,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202434,34,Week 34,Week 34 2024,1,Monday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240218,2/18/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240213,20240213,2/13/2024,2024,2024,20230214,20220215,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202434,34,Week 34,Week 34 2024,2,Tuesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240218,2/18/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240214,20240214,2/14/2024,2024,2024,20230215,20220216,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202434,34,Week 34,Week 34 2024,3,Wednesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240218,2/18/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240215,20240215,2/15/2024,2024,2024,20230216,20220217,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202434,34,Week 34,Week 34 2024,4,Thursday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240218,2/18/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240216,20240216,2/16/2024,2024,2024,20230217,20220218,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202434,34,Week 34,Week 34 2024,5,Friday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240218,2/18/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240217,20240217,2/17/2024,2024,2024,20230218,20220219,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202434,34,Week 34,Week 34 2024,6,Saturday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240218,2/18/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240218,20240218,2/18/2024,2024,2024,20230219,20220220,20242,Half 2 2024,20243,Qtr 3 2024,202408,Feb-24,202434,34,Week 34,Week 34 2024,7,Sunday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,8,February,8,February,20240218,2/18/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240219,20240219,2/19/2024,2024,2024,20230220,20220221,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202435,35,Week 35,Week 35 2024,1,Monday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240225,2/25/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240220,20240220,2/20/2024,2024,2024,20230221,20220222,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202435,35,Week 35,Week 35 2024,2,Tuesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240225,2/25/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240221,20240221,2/21/2024,2024,2024,20230222,20220223,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202435,35,Week 35,Week 35 2024,3,Wednesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240225,2/25/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240222,20240222,2/22/2024,2024,2024,20230223,20220224,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202435,35,Week 35,Week 35 2024,4,Thursday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240225,2/25/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240223,20240223,2/23/2024,2024,2024,20230224,20220225,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202435,35,Week 35,Week 35 2024,5,Friday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240225,2/25/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240224,20240224,2/24/2024,2024,2024,20230225,20220226,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202435,35,Week 35,Week 35 2024,6,Saturday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240225,2/25/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240225,20240225,2/25/2024,2024,2024,20230226,20220227,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202435,35,Week 35,Week 35 2024,7,Sunday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240225,2/25/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240226,20240226,2/26/2024,2024,2024,20230227,20220228,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202436,36,Week 36,Week 36 2024,1,Monday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240303,3/3/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240227,20240227,2/27/2024,2024,2024,20230228,20220301,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202436,36,Week 36,Week 36 2024,2,Tuesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240303,3/3/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240228,20240228,2/28/2024,2024,2024,20230301,20220302,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202436,36,Week 36,Week 36 2024,3,Wednesday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240303,3/3/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240229,20240229,2/29/2024,2024,2024,20230302,20220303,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202436,36,Week 36,Week 36 2024,4,Thursday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202402,Feb-24,2024,2024,20243,Qtr 3 2024,202408,Feb-24,9,March,8,February,20240303,3/3/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240301,20240301,3/1/2024,2024,2024,20230303,20220304,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202436,36,Week 36,Week 36 2024,5,Friday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202403,Mar-24,2024,2024,20243,Qtr 3 2024,202409,Mar-24,9,March,9,March,20240303,3/3/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240302,20240302,3/2/2024,2024,2024,20230304,20220305,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202436,36,Week 36,Week 36 2024,6,Saturday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202403,Mar-24,2024,2024,20243,Qtr 3 2024,202409,Mar-24,9,March,9,March,20240303,3/3/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
20240303,20240303,3/3/2024,2024,2024,20230305,20220306,20242,Half 2 2024,20243,Qtr 3 2024,202409,Mar-24,202436,36,Week 36,Week 36 2024,7,Sunday,2024,2024,20241,Half 1 2024,20241,Q1 2024,202403,Mar-24,2024,2024,20243,Qtr 3 2024,202409,Mar-24,9,March,9,March,20240303,3/3/2024,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,N,N,Y,Y,N,N,N,N,Y,Y,2024,2024
